ID,ACTIVITY_UUID,GROUP_UUID,DESCRIPTION,FOR_COORDINATION,SECTION_UUID,PHASE_NAME,ORG_UNIT_CODE,ORG_UNIT_TYPE,STATUS,CONTRIBUTION_TYPE
349d6007-07ef-40e8-a285-d573ee77465b,f939ac4e-b7e1-4db6-ab9a-3c7a937328b3,55b6690d-1b7f-42d6-8201-9fccb351667a,Commissioning of power system for ABT,0,,Commissioning,SY-ABT,GROUP,A,Other
bc7031b0-895a-43a7-8c17-694a3d1b4e90,f939ac4e-b7e1-4db6-ab9a-3c7a937328b3,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Handling and installation,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
3890f90f-e42e-42bc-a76c-76ac92cd142a,f939ac4e-b7e1-4db6-ab9a-3c7a937328b3,9a7f2c0d-76f3-4679-98b9-a46731057a19,Study and eventual modification of EIS connections to power systems and eventual modifications,0,bdb5de2f-ce54-4727-93a2-7ff8b056fb85,Preparation,EN-AA-CSE,SECT,A,Other
5243ee81-6dbf-4162-abcb-1207d517e5c1,f939ac4e-b7e1-4db6-ab9a-3c7a937328b3,6dfb05d0-9989-43fb-a016-31eee0f2112a,"Waste, recycling and temporary storage",0,,Installation,SCE-SSC,GROUP,A,Other
caffc73d-2561-4d33-9bb5-b0e384443c00,f939ac4e-b7e1-4db6-ab9a-3c7a937328b3,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Preparation,EN-EL,GROUP,A,AC power distribution
cbc6ebfc-ebd3-49df-b53c-42ad0d0dbffb,f939ac4e-b7e1-4db6-ab9a-3c7a937328b3,a4610065-36e3-44bc-9657-0ffe487ee28f,Evaluation of functional requirements,0,,Preparation,TE-MSC,GROUP,A,Other
d0e8da46-9b18-4e94-8f4b-ea0e2f94300e,be368d6b-2669-4a83-9bc7-30425e083bc4,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Preparation,EN-EL,GROUP,A,AC power distribution
79347696-fc2d-487e-9eed-a7cf5ef44083,be368d6b-2669-4a83-9bc7-30425e083bc4,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Commissioning,EN-EL,GROUP,A,AC power distribution
0ecce754-d0e4-40ef-b21e-8d4c37addf4f,be368d6b-2669-4a83-9bc7-30425e083bc4,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Transport and handling,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
57c69436-163b-4b35-adfc-92e5e760e13d,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,acf7a512-bb71-49f1-8e64-127efe59ca80,,1,,,SY-EPC,GROUP,A,Other
4a90d324-897d-4a71-a571-1f7480e2c375,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,79072ccc-eae6-4839-8cba-658b5f4f4740,Study for new PLC system,0,,Preparation,BE-ICS,GROUP,A,Other
0976f840-29cb-4c9b-9267-f09d4fa5095f,9264c04e-d8ae-4893-8c8c-305399ed9c8f,acf7a512-bb71-49f1-8e64-127efe59ca80,,1,,,SY-EPC,GROUP,A,Other
5c5dbf09-5ab3-42cc-8de0-5d855e3f80b8,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,250f7968-d538-4a82-bc09-fde5b91254a2,Procurement of electronic circuits for power converters,0,11a6700c-1a57-4df6-b821-b5ce9527d7db,Preparation,BE-CEM-EPR,SECT,A,Other
9ea6ee46-2b1a-4627-9420-d836d96251dc,be368d6b-2669-4a83-9bc7-30425e083bc4,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Electrical inspection and environmental risk analysis,0,,Preparation,HSE-OHS,GROUP,A,Other
ed65c44c-4c5d-463e-bd7d-58bf7ac95c16,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,6dfb05d0-9989-43fb-a016-31eee0f2112a,"Waste, recycling and temporary storage",0,,Preparation,SCE-SSC,GROUP,A,Other
38c2c261-7d28-4f6c-9961-12033af96ad6,be368d6b-2669-4a83-9bc7-30425e083bc4,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Electrical inspection and environmental risk analysis,0,,Installation,HSE-OHS,GROUP,A,Other
77da7ebe-cf55-4896-ac0d-45b846bb6c5f,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Preparation,EN-EL,GROUP,A,AC power distribution
d90df1a7-22fc-44ae-837a-d076da166ed1,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,79072ccc-eae6-4839-8cba-658b5f4f4740,Commissioning of new PLC system,0,,Commissioning,BE-ICS,GROUP,A,Other
ab78be91-3811-44fe-8441-93e8d13962e9,be368d6b-2669-4a83-9bc7-30425e083bc4,2914bebb-400c-43d4-aa91-49bb5c4d2b0a,Consolidation of oil retention for transformers (transformer pits),0,,Preparation,SCE-SAM,GROUP,A,Other
5fb757e0-4610-4c8d-84e9-112f38410e3b,be368d6b-2669-4a83-9bc7-30425e083bc4,f7193902-20e6-421d-996a-4580547d9933,Support from EROS for VIC,0,8ccd1e02-c0fc-4712-9055-8b850b2a01ba,Preparation,EN-ACE-OSA,SECT,A,Other
06c0f1af-fb4d-4354-a894-bc3b6e2e5290,be368d6b-2669-4a83-9bc7-30425e083bc4,6dfb05d0-9989-43fb-a016-31eee0f2112a,"Waste, recycling and temporary storage",0,,Installation,SCE-SSC,GROUP,A,Other
b54000a8-c3db-4c97-b0db-d77450177fe7,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Safety inspection of new installation,0,,Installation,HSE-OHS,GROUP,A,Other
5a312c68-cdc0-49c7-bb0c-ecf82a1cfd52,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,6c347690-982c-4153-80ac-5fdf9f39b2e2,Study of thyristor cooling plant  (demineralised and primary cooling water circuits),0,,Preparation,EN-CV,GROUP,A,Other
fca21ec8-e7c4-4a91-89f0-e3ae8b9dfe37,9264c04e-d8ae-4893-8c8c-305399ed9c8f,250f7968-d538-4a82-bc09-fde5b91254a2,Procurement of electronic circuits for power converters,0,11a6700c-1a57-4df6-b821-b5ce9527d7db,Preparation,BE-CEM-EPR,SECT,A,Other
ab8253f7-f9a4-4871-ac92-77856ad2541f,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,6dfb05d0-9989-43fb-a016-31eee0f2112a,"Waste, recycling and temporary storage",0,,Installation,SCE-SSC,GROUP,A,Other
0300bdff-5fa1-4409-9a2e-f56679453481,b3d76f51-14e0-4f4c-9a89-6eff359bed14,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Safety inspection of new installation,0,,Installation,HSE-OHS,GROUP,A,Other
c6694336-bf0d-4cea-8aec-ad26c1414b49,b3d76f51-14e0-4f4c-9a89-6eff359bed14,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Handling and installation,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
181629cb-0a48-4cd4-9ae4-dc5f564e200e,758e294c-c35c-4126-924a-1d5e34e57141,a4610065-36e3-44bc-9657-0ffe487ee28f,,1,,,TE-MSC,GROUP,A,Other
31300d82-4a8a-44aa-ae8b-04997484ee24,b3d76f51-14e0-4f4c-9a89-6eff359bed14,eb22a561-2cf4-47cc-bc71-8124f8a5314f,Commissioning of WIC/PIC/BIC connection,0,,Commissioning,TE-MPE,GROUP,A,Other
c8263910-26aa-44b8-96b0-c51567cea66f,b3d76f51-14e0-4f4c-9a89-6eff359bed14,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Preparation,EN-EL,GROUP,A,AC power distribution
728a4973-d195-43ee-81a1-bd471ce44540,b3d76f51-14e0-4f4c-9a89-6eff359bed14,eb22a561-2cf4-47cc-bc71-8124f8a5314f,Evaluation and implementation of power converter interlock requirements (PIC),0,,Preparation,TE-MPE,GROUP,A,Other
c35fbdb1-859a-47a5-907f-8427f742b496,b3d76f51-14e0-4f4c-9a89-6eff359bed14,f7193902-20e6-421d-996a-4580547d9933,"Planning, coordination  and document approval (functional spec, ECR)",0,,Preparation,EN-ACE,GROUP,A,Other
00b6d1eb-c237-4512-956d-56b32cba7d0e,aa9b8b5f-1322-45ee-b2c9-84d65e5fed1e,acf7a512-bb71-49f1-8e64-127efe59ca80,,1,,,SY-EPC,GROUP,A,Other
6d48dbde-70aa-45a8-80d1-77f0e59dc98e,aa9b8b5f-1322-45ee-b2c9-84d65e5fed1e,f7193902-20e6-421d-996a-4580547d9933,Planning and coordination,0,,Installation,EN-ACE,GROUP,A,Other
1189705a-7d94-44a8-a588-61f0b0fbcb19,ac8b532c-bd1c-47ef-b3d4-1fe285068360,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Transport/handling of magnets,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
29169995-c3ff-4588-9333-05efe30699e8,aa9b8b5f-1322-45ee-b2c9-84d65e5fed1e,6dfb05d0-9989-43fb-a016-31eee0f2112a,Storage,0,,Installation,SCE-SSC,GROUP,A,Other
5918452e-95c3-4ac8-acd4-eb02ca650867,aa9b8b5f-1322-45ee-b2c9-84d65e5fed1e,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Handling and installation,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
a2753d1d-45e6-4531-993b-d155708d0b10,758e294c-c35c-4126-924a-1d5e34e57141,68e4b8f0-0990-4afe-9535-3b0e31a4e740,Disconnection/reconnection of VC,0,ca7bdb10-0b02-4d46-8cd3-099be9e45785,Installation,TE-VSC-BVO,SECT,A,Other
a678fc34-49ea-4988-a158-e646eeb33bdb,aa9b8b5f-1322-45ee-b2c9-84d65e5fed1e,773c574a-3205-4ca4-8062-aee43473d967,Verification of working environment and status of waste,0,,Preparation,HSE-RP,GROUP,A,Other
70b0ea98-f5bb-425f-888c-ede0df5b9fbc,aa9b8b5f-1322-45ee-b2c9-84d65e5fed1e,f7193902-20e6-421d-996a-4580547d9933,Support from EROS for VIC,0,8ccd1e02-c0fc-4712-9055-8b850b2a01ba,Installation,EN-ACE-OSA,SECT,A,Other
f29b828c-7c6e-49e5-9607-14a95424cbbb,c157536b-cfee-4c45-971f-5c3da98c11ae,acf7a512-bb71-49f1-8e64-127efe59ca80,,1,,,SY-EPC,GROUP,A,Other
4c6b1020-115b-427e-86df-9e6cb2fbc4f5,c157536b-cfee-4c45-971f-5c3da98c11ae,f7193902-20e6-421d-996a-4580547d9933,Planning and coordination,0,,Commissioning,EN-ACE,GROUP,A,Other
49e03bb8-656a-4961-9207-b435bbee4dfd,758e294c-c35c-4126-924a-1d5e34e57141,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Transport/handling of magnets,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
650d1b2c-32c6-4b04-b34b-0c1d2b5af1ce,758e294c-c35c-4126-924a-1d5e34e57141,8365620a-eb50-4bb0-85bf-90c5d6f034a2,,0,37e884c0-072c-41fc-97fc-0007becec31e,Installation,BE-GM-ASG,SECT,A,Component alignment
fb55f91d-5128-45ad-bb03-7726011c3716,c157536b-cfee-4c45-971f-5c3da98c11ae,f7193902-20e6-421d-996a-4580547d9933,Support from EROS for VIC,0,8ccd1e02-c0fc-4712-9055-8b850b2a01ba,Preparation,EN-ACE-OSA,SECT,A,Other
3361570f-9adb-4fb5-b584-860002d420ce,c157536b-cfee-4c45-971f-5c3da98c11ae,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Safety inspection of new installation,0,,Installation,HSE-OHS,GROUP,A,Other
53397cb0-4673-48dd-b805-fdd04eb47e40,c157536b-cfee-4c45-971f-5c3da98c11ae,a4610065-36e3-44bc-9657-0ffe487ee28f,Commissioning of electrical circuits,0,,Commissioning,TE-MSC,GROUP,A,Other
922bc04d-8fcb-42f0-8b3c-832e7d6502d5,c157536b-cfee-4c45-971f-5c3da98c11ae,250f7968-d538-4a82-bc09-fde5b91254a2,Evaluation and implementation of gateways and timing,0,13ac3f77-7537-41c7-a3eb-8002608cb8cc,Preparation,BE-CEM-IN,SECT,A,Other
91ab2f3d-525d-4bec-952c-c15810f74288,c157536b-cfee-4c45-971f-5c3da98c11ae,47141482-7af2-46b7-8265-bc30da38aaa8,Evaluation and implementation of general and technical network connections,0,,Preparation,IT-CS,GROUP,A,Other
e0792d85-409c-4844-98d6-c373b927d1d9,c157536b-cfee-4c45-971f-5c3da98c11ae,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Preparation,EN-EL,GROUP,A,AC power distribution
01a2d2bf-b385-4553-9275-919b1bad716d,c157536b-cfee-4c45-971f-5c3da98c11ae,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Handling and installation,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
d1b9bd33-90ba-4470-b56e-9cac95de1dcb,758e294c-c35c-4126-924a-1d5e34e57141,6c347690-982c-4153-80ac-5fdf9f39b2e2,,0,d4e1224d-9a5c-4183-a5fd-caa9c329d1e9,Installation,EN-CV-SPS,SECT,A,Operation: need intervention from CV team on existing system
e632f3d4-80e6-456f-921b-418b886b3729,c157536b-cfee-4c45-971f-5c3da98c11ae,f7193902-20e6-421d-996a-4580547d9933,Planning and coordination,0,,Installation,EN-ACE,GROUP,A,Other
4614a18c-441f-4f1b-82c2-13dc591ea09d,87d24d92-000f-4dd0-9e0d-65db283fc844,2914bebb-400c-43d4-aa91-49bb5c4d2b0a,,1,,,SCE-SAM,GROUP,A,Other
a4b5e3f8-5c4b-489d-b994-947535ee7165,651cfc9b-8b42-4b75-b499-98c7e3639380,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Signal cabling
5657f7ae-5d03-4cfb-956e-f0b2854ca87e,da5e857a-ebbf-4b9f-aae9-86ea542eef69,9da48bdd-d914-47f1-89b3-d14d1104e1b1,,1,,,EN-HE,GROUP,A,Other
5a97bd81-a521-4baa-83af-a767911c8556,da5e857a-ebbf-4b9f-aae9-86ea542eef69,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Commisioning of the crane,0,,Commissioning,HSE-OHS,GROUP,A,Other
d0235859-4d6a-404c-a027-a11dd558ba77,da5e857a-ebbf-4b9f-aae9-86ea542eef69,9da48bdd-d914-47f1-89b3-d14d1104e1b1,montage du pont,0,b759a2c4-70d8-4d0f-9e92-3a1063a1a998,Installation,EN-HE-HEM,SECT,A,Other
a10e2a8b-fe16-47d2-82f7-67a3ed671110,da5e857a-ebbf-4b9f-aae9-86ea542eef69,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Support handling,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
faa99ee3-4bbb-4a65-ada3-f1c0acd9fe1e,da5e857a-ebbf-4b9f-aae9-86ea542eef69,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Préparation travaux,0,b759a2c4-70d8-4d0f-9e92-3a1063a1a998,Preparation,EN-HE-HEM,SECT,A,Other
366544df-074b-4179-8aa7-83a3207eb5db,da5e857a-ebbf-4b9f-aae9-86ea542eef69,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,AC power distribution
707f5958-5380-47c4-813d-11bf479c2329,791c0c93-7e34-4226-8d8a-3f2cb783dce2,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Signal cabling
b70c4289-5113-40a1-8785-0b93b95a1a37,85243377-4806-45c0-bcc9-9e1db4972ff3,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Signal cabling
18a1654f-830b-436a-a0e2-56a64317bd56,85243377-4806-45c0-bcc9-9e1db4972ff3,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Racks installation
6d58cb2d-ca4e-4771-8785-c59b126beeed,f0890228-ac49-471d-8288-16f48d01a877,9da48bdd-d914-47f1-89b3-d14d1104e1b1,,1,,,EN-HE,GROUP,A,Other
5e572183-932d-4ad7-afe4-d0b250dfeda0,f0890228-ac49-471d-8288-16f48d01a877,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Préparation travaux,0,b759a2c4-70d8-4d0f-9e92-3a1063a1a998,Preparation,EN-HE-HEM,SECT,A,Other
d7ed3e1a-23f8-41d7-961a-cda030d3ef57,85243377-4806-45c0-bcc9-9e1db4972ff3,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,DC cabling
7724acc3-81c0-4285-940b-8b1ebc4e5839,f0890228-ac49-471d-8288-16f48d01a877,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Commisioning of the drawbridge,0,,Commissioning,HSE-OHS,GROUP,A,Other
15a70908-ede0-4a16-aa88-b5cc876ad4a7,f0890228-ac49-471d-8288-16f48d01a877,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,AC power distribution
98477583-4862-4cb5-9bd4-c1518690bafb,f0890228-ac49-471d-8288-16f48d01a877,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Support handling,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
b0aef1e8-1321-4071-8ab6-1b550fa80508,f0890228-ac49-471d-8288-16f48d01a877,9da48bdd-d914-47f1-89b3-d14d1104e1b1,montage du pont levis,0,b759a2c4-70d8-4d0f-9e92-3a1063a1a998,Installation,EN-HE-HEM,SECT,A,Other
54b0b371-c002-4a99-ba17-4031c05470d7,651cfc9b-8b42-4b75-b499-98c7e3639380,844daf98-ad1d-45c3-ada2-827c73fe1f5e,"Installation of 3 BPMs, 1 screen and camera",0,df285cd9-eb9d-4193-a5e2-ae130ae91294,Installation,SY-BI-PM,SECT,A,Other
285f94bf-8e5d-40ba-8655-9de12d4dca9a,651cfc9b-8b42-4b75-b499-98c7e3639380,8365620a-eb50-4bb0-85bf-90c5d6f034a2,,0,,Installation,BE-GM,GROUP,A,Marking
26198548-7670-4976-9ccc-d82890f41246,651cfc9b-8b42-4b75-b499-98c7e3639380,8365620a-eb50-4bb0-85bf-90c5d6f034a2,,0,,Installation,BE-GM,GROUP,A,Component alignment
6719a2bb-7ab6-461b-8b77-eaa087ae2150,505a6cb2-6597-41c6-9fd2-020e784de14b,9da48bdd-d914-47f1-89b3-d14d1104e1b1,,1,,,EN-HE,GROUP,A,Other
154e7aba-163e-4a72-a1e0-1e166c06dddd,61f7c7bb-53bd-433a-9934-b9a81b6e6b27,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Racks installation
59ad5152-1a1d-4695-89ec-6d4decd26fc7,61f7c7bb-53bd-433a-9934-b9a81b6e6b27,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Signal cabling
956ffb10-653d-4d83-8f95-e9978d20fe59,505a6cb2-6597-41c6-9fd2-020e784de14b,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Commisioning of the crane,0,,Commissioning,HSE-OHS,GROUP,A,Other
2e87de00-4b6f-430d-95bb-9b23937e574e,505a6cb2-6597-41c6-9fd2-020e784de14b,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Support handling,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
4f00e446-3c2d-423b-8285-b93ac46e7bcf,f939ac4e-b7e1-4db6-ab9a-3c7a937328b3,6dfb05d0-9989-43fb-a016-31eee0f2112a,"Waste, recycling and temporary storage",0,,Preparation,SCE-SSC,GROUP,A,Other
589f54ca-7d71-4aa6-b810-d0e49e2882f0,cb48225d-8d0f-4d6d-a254-30e1804d05ff,a4610065-36e3-44bc-9657-0ffe487ee28f,,1,,,TE-MSC,GROUP,A,Other
041e1514-0d69-4c14-8cb7-094e9176db0a,f939ac4e-b7e1-4db6-ab9a-3c7a937328b3,f7193902-20e6-421d-996a-4580547d9933,Planning and coordination,0,,Commissioning,EN-ACE,GROUP,A,Other
b3a25cce-877a-40af-9556-fbaebbc3e01c,c2f72ab8-c7bd-4331-9d01-ed15db936072,acf7a512-bb71-49f1-8e64-127efe59ca80,,1,,,SY-EPC,GROUP,A,Other
a84ab422-dcfa-430a-ba94-dea33fef88c2,c2f72ab8-c7bd-4331-9d01-ed15db936072,f7193902-20e6-421d-996a-4580547d9933,Planning and coordination,0,,Commissioning,EN-ACE,GROUP,A,Other
eba69489-7159-458e-870f-342e93848d86,f939ac4e-b7e1-4db6-ab9a-3c7a937328b3,250f7968-d538-4a82-bc09-fde5b91254a2,Evaluation and implementation of gateways and timing,0,13ac3f77-7537-41c7-a3eb-8002608cb8cc,Preparation,BE-CEM-IN,SECT,A,Other
17870dc1-e542-4eba-97a7-c0f2d2573dcf,f939ac4e-b7e1-4db6-ab9a-3c7a937328b3,4cc8b59f-4e50-4145-9cad-dacd4e4c1c29,Specification of functional requirements,0,d73d6b84-d572-4091-8bdd-082237addd5b,Preparation,BE-OP-SPS,SECT,A,Other
7dc2b347-0c27-4bc0-89bd-b1159dabb313,467b9ff2-27f8-4898-bf3e-d6e2e54d2d9d,2914bebb-400c-43d4-aa91-49bb5c4d2b0a,Creation of holes in the building,0,fed0aa83-c449-4523-b1b6-ee9814b4febc,Installation,SCE-SAM-CE,SECT,A,Other
53220c2d-e925-4e63-8941-f5bfaedc13c6,467b9ff2-27f8-4898-bf3e-d6e2e54d2d9d,47141482-7af2-46b7-8265-bc30da38aaa8,New ethernet connection is needed,0,,Installation,IT-CS,GROUP,A,Other
965ab3b8-3630-4942-9834-4653d2a4aa5b,c2f72ab8-c7bd-4331-9d01-ed15db936072,250f7968-d538-4a82-bc09-fde5b91254a2,Evaluation and implementation of gateways and timing,0,13ac3f77-7537-41c7-a3eb-8002608cb8cc,Preparation,BE-CEM-IN,SECT,A,Other
b472bbe8-fd1e-4b91-ae57-fdb99767b278,2c0e7ae9-3668-40ab-a959-059e45a42225,acf7a512-bb71-49f1-8e64-127efe59ca80,,1,,,SY-EPC,GROUP,A,Other
37650023-4bc7-4918-9c55-ae425030a917,c2f72ab8-c7bd-4331-9d01-ed15db936072,47141482-7af2-46b7-8265-bc30da38aaa8,Evaluation and implementation of general and technical network connections,0,,Preparation,IT-CS,GROUP,A,Other
abdc4ae3-6775-4538-bdc7-93710209d624,c2f72ab8-c7bd-4331-9d01-ed15db936072,6c347690-982c-4153-80ac-5fdf9f39b2e2,Study and implementation of water and air cooling requirements,0,,Preparation,EN-CV,GROUP,A,Other
84f50f6f-9e56-41d3-9164-1bbbfdded57d,c2f72ab8-c7bd-4331-9d01-ed15db936072,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Handling and installation,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
b13c6272-87ee-4501-98c9-968719b2941b,c2f72ab8-c7bd-4331-9d01-ed15db936072,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Project safety pre-approval,0,,Preparation,HSE-OHS,GROUP,A,Other
3dac2e07-f6e2-4c8f-965f-38ad2465520d,c2f72ab8-c7bd-4331-9d01-ed15db936072,6c347690-982c-4153-80ac-5fdf9f39b2e2,Commissioning of water and air cooling,0,,Commissioning,EN-CV,GROUP,A,Other
e4ca2400-4732-4c77-b3cf-eb6454ef9d27,c2f72ab8-c7bd-4331-9d01-ed15db936072,6dfb05d0-9989-43fb-a016-31eee0f2112a,"Waste, recycling and temporary storage",0,,Installation,SCE-SSC,GROUP,A,Other
a1a62ee3-5235-4240-9765-988d445a80ad,c2f72ab8-c7bd-4331-9d01-ed15db936072,f7193902-20e6-421d-996a-4580547d9933,"Planning, coordination  and document approval (functional spec, ECR)",0,,Preparation,EN-ACE,GROUP,A,Other
156d7390-c79f-44ff-82c0-238dce1b843d,2c0e7ae9-3668-40ab-a959-059e45a42225,250f7968-d538-4a82-bc09-fde5b91254a2,Procurement of electronic circuits for power converters,0,11a6700c-1a57-4df6-b821-b5ce9527d7db,Preparation,BE-CEM-EPR,SECT,A,Other
a13a3322-d185-459b-b98b-8723c0f6b8c7,c2f72ab8-c7bd-4331-9d01-ed15db936072,250f7968-d538-4a82-bc09-fde5b91254a2,Procurement of electronic circuits for power converters,0,11a6700c-1a57-4df6-b821-b5ce9527d7db,Preparation,BE-CEM-EPR,SECT,A,Other
0e07d9aa-444a-4bb6-b871-a694d1c47710,c2f72ab8-c7bd-4331-9d01-ed15db936072,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Safety inspection of new installation,0,,Installation,HSE-OHS,GROUP,A,Other
fc410f0e-cf22-438d-82de-5a782849766c,2c0e7ae9-3668-40ab-a959-059e45a42225,f7193902-20e6-421d-996a-4580547d9933,Planning and coordination,0,,Installation,EN-ACE,GROUP,A,Other
50fa7eb0-6f38-4854-bad2-945e1a30f54a,c2f72ab8-c7bd-4331-9d01-ed15db936072,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Preparation,EN-EL,GROUP,A,Signal cabling
9a27491c-716e-4090-b5d2-f90cefbfd64d,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Study of handling and installation requirements,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Preparation,EN-HE-HH,SECT,A,Other
18ec3e2b-5671-4480-830b-cb02a92f4de5,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,f7193902-20e6-421d-996a-4580547d9933,Support from EROS for VIC,0,8ccd1e02-c0fc-4712-9055-8b850b2a01ba,Preparation,EN-ACE-OSA,SECT,A,Other
01ae767f-ae57-4433-a28d-15108c1487be,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,9a7f2c0d-76f3-4679-98b9-a46731057a19,Study for new fire detection system for the new utility building,0,133fa64c-35f9-4ce2-a024-2b521805fd1f,Preparation,EN-AA-AS,SECT,A,Other
19c5d333-9843-439a-9a46-e93a38e2d531,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Commissioning,EN-EL,GROUP,A,AC power distribution
b931ae02-5de5-4fba-aaff-31e5e2404658,ee794ae7-0527-4e7e-ac3e-63a1401cbb05,6c347690-982c-4153-80ac-5fdf9f39b2e2,Commissioning of  thyristor water cooling system (demineralised and primary water circuits),0,,Commissioning,EN-CV,GROUP,A,Other
86075319-298f-4870-a57c-4b217a0ee533,9264c04e-d8ae-4893-8c8c-305399ed9c8f,9a7f2c0d-76f3-4679-98b9-a46731057a19,Study for new fire detection system for the new utility building,0,133fa64c-35f9-4ce2-a024-2b521805fd1f,Preparation,EN-AA-AS,SECT,A,Other
4f48aa04-a5c6-46f4-93d0-66a9db3e4028,9264c04e-d8ae-4893-8c8c-305399ed9c8f,79072ccc-eae6-4839-8cba-658b5f4f4740,Commissioning of new PLC system,0,,Commissioning,BE-ICS,GROUP,A,Other
657fc224-6c5f-4824-802a-90d5e3838ee4,9264c04e-d8ae-4893-8c8c-305399ed9c8f,6c347690-982c-4153-80ac-5fdf9f39b2e2,Commissioning of thyristor water cooling system (demineralised and primary water circuits),0,,Commissioning,EN-CV,GROUP,A,Other
