"ID","ACTIVITY_UUID","PHASE_UUID","AMOUNT","DURATION","SCHEDULE_ID"
"63870cc1-148c-4d11-a384-c488ae2da2fd","e5571024-f43e-4d0d-80b6-f3edea3f1f07","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",14793
"712a3c0a-d180-4212-9c3c-ac60e428124b","e5571024-f43e-4d0d-80b6-f3edea3f1f07","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14794
"e033c44b-a046-47f1-a96d-c6308706fe2a","e5571024-f43e-4d0d-80b6-f3edea3f1f07","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14795
"1b9ea0d4-cb7c-4b19-9139-dd934df98263","7a58f6fb-9d7a-466b-ab41-215cca1fcf3f","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14796
"cfc50caf-4f13-409a-8eab-77d4bb99173d","7a58f6fb-9d7a-466b-ab41-215cca1fcf3f","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",14797
"d0eae0d4-e079-48b1-bd22-1529359212ea","7a58f6fb-9d7a-466b-ab41-215cca1fcf3f","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14798
"0164a28a-d164-43ba-8d80-c65a3119b1d3","19094632-91de-4a02-b3b7-76b1ee9f1264","206cc791-de8a-453f-aa8c-fdd86e7e3246",5,"WEEKS",14799
"ed007ee1-ee6e-46dc-9606-fed19e084248","19094632-91de-4a02-b3b7-76b1ee9f1264","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14800
"f4ae81ba-e511-48b6-9757-126880440049","19094632-91de-4a02-b3b7-76b1ee9f1264","dab03dec-bb77-4b3d-9e2c-49362b0442b2",6,"WEEKS",14801
"143d88e6-2bc0-4727-9037-e485b8762513","3825b9ee-1088-43fb-a1ac-8f4bf2abddfb","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14802
"21c2a9a4-8eff-4545-bb9a-eca74dd0cfd4","3825b9ee-1088-43fb-a1ac-8f4bf2abddfb","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",14803
"48a0658d-d7fa-4dd4-afca-6b8e4c98f9f5","3825b9ee-1088-43fb-a1ac-8f4bf2abddfb","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14804
"2145fb4f-54b8-4b77-8dd6-557ef1bdc483","1637ef37-fa4d-4bb2-bb42-643bfd5a89b2","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",14805
"7fd8ce75-5d18-432d-8101-f8ea0915f626","1637ef37-fa4d-4bb2-bb42-643bfd5a89b2","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14806
"f16b5fcf-60e1-4f9c-854a-6b38144296ee","1637ef37-fa4d-4bb2-bb42-643bfd5a89b2","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14807
"10ea18aa-69c9-489e-9182-ec1962acb8bc","11e8f194-dcbe-4dba-aafd-16dd9b3f88f5","206cc791-de8a-453f-aa8c-fdd86e7e3246",3,"MONTHS",14811
"b6e63da0-dbf3-41da-9310-f17f57951633","11e8f194-dcbe-4dba-aafd-16dd9b3f88f5","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14812
"c3b68446-81a5-49cc-aab0-7234af0dbcca","11e8f194-dcbe-4dba-aafd-16dd9b3f88f5","dab03dec-bb77-4b3d-9e2c-49362b0442b2",3,"MONTHS",14813
"6efec04f-58d6-4afb-b012-7d439bbdf3f9","cc243705-33ec-457f-8a39-d9fea141df76","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",14814
"8089bbd4-d4d1-43fb-827d-f21b6dbdfca0","cc243705-33ec-457f-8a39-d9fea141df76","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14815
"a3ffad4e-a4bb-4cd7-ae7c-a53cc7de784b","cc243705-33ec-457f-8a39-d9fea141df76","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14816
"021e1240-a1ca-4956-b2ce-acc2c7feac20","0fc1574a-bece-4056-b195-dd6b7dcb1cf5","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14817
"712db30c-013c-4944-a205-ef72f0e51160","0fc1574a-bece-4056-b195-dd6b7dcb1cf5","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14818
"fae9c462-0d65-4e7e-bc95-5b0179fe7704","0fc1574a-bece-4056-b195-dd6b7dcb1cf5","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",14819
"1f83dcfe-c918-4fdf-b81d-14f7816c8cf7","865d586f-5d17-4d42-b0e1-6a6337cb1cb2","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14820
"7bcba644-6d7b-4cf6-b38f-3c4f935a0caa","865d586f-5d17-4d42-b0e1-6a6337cb1cb2","206cc791-de8a-453f-aa8c-fdd86e7e3246",3,"MONTHS",14821
"99d1d2e7-b83c-4bf1-af4f-710a4c5ae043","865d586f-5d17-4d42-b0e1-6a6337cb1cb2","dab03dec-bb77-4b3d-9e2c-49362b0442b2",3,"MONTHS",14822
"03bd3f55-479a-4c90-a1fb-958923596047","504dbede-ebb4-490f-b0d4-7d57ea983d09","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14826
"dee2a8ce-5247-414a-bdac-35940bc74b64","504dbede-ebb4-490f-b0d4-7d57ea983d09","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14827
"e60f2881-9d6b-4923-9d37-cc200fa9090c","504dbede-ebb4-490f-b0d4-7d57ea983d09","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",14828
"88f8b9ca-4a43-4b2b-ab58-50967ad41ee9","07d3d109-b0b5-44e6-9fc6-91f6d9f73240","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14829
"a1c447f4-813d-47c6-a503-b3cb78aa98e6","07d3d109-b0b5-44e6-9fc6-91f6d9f73240","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14830
"ea309638-26e1-4e00-aea9-1e78194ba196","07d3d109-b0b5-44e6-9fc6-91f6d9f73240","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",14831
"0fa32d88-a44b-4757-b4b6-977dfbc09104","d455a3eb-8e32-4948-a70e-8e2f1af9998a","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",14835
"b0284b1e-5310-411e-9185-3fc7ac542e71","d455a3eb-8e32-4948-a70e-8e2f1af9998a","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14836
"c7f27c90-71c7-4415-8e5f-f04baf769351","d455a3eb-8e32-4948-a70e-8e2f1af9998a","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14837
"2722426c-bdc3-4ee3-b7c5-0c3a3916fc34","28a6ca78-3216-4494-8eb0-22ad5f1ab4ae","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14844
"4b7e370b-5eb4-48a6-b597-d8eaea7787df","28a6ca78-3216-4494-8eb0-22ad5f1ab4ae","206cc791-de8a-453f-aa8c-fdd86e7e3246",12,"MONTHS",14845
"50723087-b4c3-4227-8177-64000174909b","28a6ca78-3216-4494-8eb0-22ad5f1ab4ae","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"WEEKS",14846
"1385989a-4db3-4a6d-9da4-44a4dba7b7b3","94d908a0-ac9a-4009-b401-741af71ff125","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14854
"17ef90df-8813-4f00-891d-c63c4fa0fc05","94d908a0-ac9a-4009-b401-741af71ff125","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14855
"c642cae0-b114-47d4-adc3-84e683dd9975","94d908a0-ac9a-4009-b401-741af71ff125","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"WEEKS",14856
"47a3de66-1ea0-44aa-a39e-6585f5187ab3","f49dd9a7-b589-449f-9f3a-3118a2db781d","e73a06fe-2802-4d98-9478-ec42024fb354",2,"MONTHS",14857
"92a6dfce-9760-46de-8b8f-cd320761d1da","f49dd9a7-b589-449f-9f3a-3118a2db781d","206cc791-de8a-453f-aa8c-fdd86e7e3246",24,"MONTHS",14858
"758d6baf-ec72-45e2-a3e8-21a64179e79a","758e294c-c35c-4126-924a-1d5e34e57141","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"WEEKS",14238
"884d6ce6-3ebf-4ada-b8be-12c36d38cf51","758e294c-c35c-4126-924a-1d5e34e57141","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14239
"abc78239-5dca-4c5b-ab7e-8017d7b55f2e","758e294c-c35c-4126-924a-1d5e34e57141","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14240
"82a9bf81-9d6d-4a7d-99f4-2f3a79df52ba","87d24d92-000f-4dd0-9e0d-65db283fc844","e73a06fe-2802-4d98-9478-ec42024fb354",0,"WEEKS",14275
"8577194a-779b-4419-82d6-e775f6757829","87d24d92-000f-4dd0-9e0d-65db283fc844","206cc791-de8a-453f-aa8c-fdd86e7e3246",2,"MONTHS",14276
"d20e11be-1377-4557-b6c9-1aef6c35cfcc","87d24d92-000f-4dd0-9e0d-65db283fc844","dab03dec-bb77-4b3d-9e2c-49362b0442b2",3,"WEEKS",14277
"4cbcf1a8-3361-4ee1-9730-45b61a19a479","ebc183d7-d490-465e-b7cf-1c4ccdb62abf","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14769
"bdfae0bf-f567-4f6e-8706-65cdc25f9f3e","ebc183d7-d490-465e-b7cf-1c4ccdb62abf","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",14770
"d7cb1c78-c67b-46bf-a302-4209c623914a","ebc183d7-d490-465e-b7cf-1c4ccdb62abf","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",14771
"df13a0b1-3dc8-420b-bb44-fc799ccff108","f49dd9a7-b589-449f-9f3a-3118a2db781d","dab03dec-bb77-4b3d-9e2c-49362b0442b2",3,"MONTHS",14859
"353b5644-7706-4c10-83d4-3949ae9879a3","649fbf4f-1b4e-47ea-b433-f07bdeccde65","e73a06fe-2802-4d98-9478-ec42024fb354",6,"MONTHS",14894
"bbffbf1c-9598-4f67-bba8-eb324c4abf49","649fbf4f-1b4e-47ea-b433-f07bdeccde65","dab03dec-bb77-4b3d-9e2c-49362b0442b2",24,"MONTHS",14895
"e2f1cb33-e37d-4852-a71c-cce8bb9d1611","649fbf4f-1b4e-47ea-b433-f07bdeccde65","206cc791-de8a-453f-aa8c-fdd86e7e3246",18,"MONTHS",14896
"8f4749f1-3ada-4860-b68f-c8f782dc429a","d50bb8ab-96d7-4d5b-8fc4-c9497a718ea0","e73a06fe-2802-4d98-9478-ec42024fb354",4,"MONTHS",14914
"90ed8ae6-0178-4401-8cee-70e898bc35cf","d50bb8ab-96d7-4d5b-8fc4-c9497a718ea0","dab03dec-bb77-4b3d-9e2c-49362b0442b2",20,"MONTHS",14915
"93c42349-8d03-49f4-8340-30cfea767418","d50bb8ab-96d7-4d5b-8fc4-c9497a718ea0","206cc791-de8a-453f-aa8c-fdd86e7e3246",26,"MONTHS",14916
"2745e094-2a55-4dac-ab62-00eac8d9555c","9a69df4f-652e-429f-8ad0-4cce7be596fc","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",14934
"2bae6467-6f32-4ef3-ab95-a11eac144cf3","9a69df4f-652e-429f-8ad0-4cce7be596fc","206cc791-de8a-453f-aa8c-fdd86e7e3246",5,"WEEKS",14935
"8d800eca-3d08-4159-9643-febe821c302f","9a69df4f-652e-429f-8ad0-4cce7be596fc","dab03dec-bb77-4b3d-9e2c-49362b0442b2",6,"WEEKS",14936
"b9aa8e44-8733-48f3-b326-03ad271f1b9d","608b1bdd-cd36-4545-9d1b-f86edbe3f2b9","206cc791-de8a-453f-aa8c-fdd86e7e3246",5,"WEEKS",14937
"ead959ba-348b-4673-bcfa-edf14f61610d","608b1bdd-cd36-4545-9d1b-f86edbe3f2b9","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",14938
"f2a07d17-b66d-41fb-80fc-15f944862037","608b1bdd-cd36-4545-9d1b-f86edbe3f2b9","dab03dec-bb77-4b3d-9e2c-49362b0442b2",6,"WEEKS",14939
"34c0d073-6941-4e48-a91e-d541baeea780","8a1c176e-3c7d-464c-991d-8f40c8f9a26a","206cc791-de8a-453f-aa8c-fdd86e7e3246",10,"WEEKS",14946
"430f3e54-0c46-4fb3-9f31-38520e6adc4a","8a1c176e-3c7d-464c-991d-8f40c8f9a26a","dab03dec-bb77-4b3d-9e2c-49362b0442b2",6,"WEEKS",14947
"d84a532b-e715-49ab-9fb7-f5bf39e14fdf","8a1c176e-3c7d-464c-991d-8f40c8f9a26a","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",14948
"30b8b4d0-8ff7-4d22-a639-207045810c9c","501bb340-75b1-4ae9-bfd8-5ec04be49685","206cc791-de8a-453f-aa8c-fdd86e7e3246",10,"WEEKS",14949
"7f06bb13-1394-47f3-aaef-e9dd76602843","501bb340-75b1-4ae9-bfd8-5ec04be49685","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",14950
"f152085a-f447-42ef-a4d1-b01a0cc7d6ae","501bb340-75b1-4ae9-bfd8-5ec04be49685","dab03dec-bb77-4b3d-9e2c-49362b0442b2",10,"WEEKS",14951
"01e3cc29-0c67-4c8b-bdb4-c17562321c71","8b46396f-7a11-4952-a8f0-af0e72455a0a","e73a06fe-2802-4d98-9478-ec42024fb354",2,"MONTHS",14954
"5ca64128-2021-4604-a66a-15d13b502955","8b46396f-7a11-4952-a8f0-af0e72455a0a","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"MONTHS",14955
"d165d2a9-27bf-46d2-b142-f3ce0cfca84a","8b46396f-7a11-4952-a8f0-af0e72455a0a","206cc791-de8a-453f-aa8c-fdd86e7e3246",24,"MONTHS",14956
"39ccd096-a55c-4c0d-ba05-47b9f8e817a9","61822f8e-1fbf-4ddb-8fc1-27904342a364","e73a06fe-2802-4d98-9478-ec42024fb354",5,"WEEKS",14974
"56a45734-2cfd-4995-9477-25ef4baf9880","61822f8e-1fbf-4ddb-8fc1-27904342a364","206cc791-de8a-453f-aa8c-fdd86e7e3246",44,"MONTHS",14975
"fcb54702-9a79-4e4a-82dc-dd0ec3288a39","61822f8e-1fbf-4ddb-8fc1-27904342a364","dab03dec-bb77-4b3d-9e2c-49362b0442b2",36,"MONTHS",14976
"27012bee-8624-4946-a914-91459ca5bb54","26486abf-c801-4674-b93f-60ee5b7172a5","206cc791-de8a-453f-aa8c-fdd86e7e3246",32,"MONTHS",14997
"a332143c-2114-4391-bb64-0faf3bfda1d5","26486abf-c801-4674-b93f-60ee5b7172a5","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"MONTHS",14998
"e881ee90-f613-408f-8f22-7f43d7b4ef91","26486abf-c801-4674-b93f-60ee5b7172a5","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",14999
"50131e41-c2b0-4be9-95eb-2ef254f166e4","93aa955f-da73-45e6-a4ba-adb2d6641afe","206cc791-de8a-453f-aa8c-fdd86e7e3246",3,"WEEKS",15003
"81013a6a-5752-4828-8b68-e9a27ba855f9","93aa955f-da73-45e6-a4ba-adb2d6641afe","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",15004
"94f74b9e-5278-49dc-8f76-72432bc24966","93aa955f-da73-45e6-a4ba-adb2d6641afe","dab03dec-bb77-4b3d-9e2c-49362b0442b2",1,"WEEKS",15005
"0812a50e-3e99-4070-8b4c-f19e16b6d0a7","ff4ac9d1-30f3-4add-8681-cbc27735432b","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",15014
"eba119a8-a60c-4ad9-ad07-dcb1e4682b7f","ff4ac9d1-30f3-4add-8681-cbc27735432b","206cc791-de8a-453f-aa8c-fdd86e7e3246",3,"MONTHS",15015
"f6e1747a-3b46-4b68-8e55-d996a58f6c9d","ff4ac9d1-30f3-4add-8681-cbc27735432b","dab03dec-bb77-4b3d-9e2c-49362b0442b2",1,"MONTHS",15016
"636fe902-5b38-4319-ae31-4809af8525a1","8a9cc866-1d12-4bd5-9ddf-4b12cbf94dae","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",15057
"b78368eb-13b6-45b1-83f3-2f6c386430b5","8a9cc866-1d12-4bd5-9ddf-4b12cbf94dae","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",15058
"ee46ac43-7d15-4707-869c-4543d1446884","8a9cc866-1d12-4bd5-9ddf-4b12cbf94dae","206cc791-de8a-453f-aa8c-fdd86e7e3246",12,"MONTHS",15059
"16248d56-7221-48e6-b501-4644e3a3cf7b","c37a9f46-db68-43de-820c-2b7376420e01","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",15063
"799b0e3d-a5d0-47d9-b0f3-9364ad7255ee","c37a9f46-db68-43de-820c-2b7376420e01","dab03dec-bb77-4b3d-9e2c-49362b0442b2",1,"MONTHS",15064
"b2256a8d-a674-4dc4-ac80-5ab7fc44b976","c37a9f46-db68-43de-820c-2b7376420e01","206cc791-de8a-453f-aa8c-fdd86e7e3246",4,"MONTHS",15065
"6946db47-6162-4e58-8282-e2a6ce31c4da","32892b77-e7b1-45e6-9022-7fd14f79e20b","206cc791-de8a-453f-aa8c-fdd86e7e3246",2,"MONTHS",15074
"6b8aa50b-ceb5-4db7-9d51-5fa511848d74","32892b77-e7b1-45e6-9022-7fd14f79e20b","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",15075
"d7c61d74-f5d1-422b-b760-bf4f52a94310","32892b77-e7b1-45e6-9022-7fd14f79e20b","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",15076
"a0db5ef5-1197-4302-ba36-8ac831e6bbd8","cc0aa8e3-da89-41f9-91dd-7fa83b527348","dab03dec-bb77-4b3d-9e2c-49362b0442b2",6,"WEEKS",15083
"b62deeeb-1d91-42fc-ab5d-fad2c7d43d5e","cc0aa8e3-da89-41f9-91dd-7fa83b527348","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",15084
"cecb51a4-eee6-401f-9cda-edc5a262abf7","cc0aa8e3-da89-41f9-91dd-7fa83b527348","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",15085
"85a7d6b4-27d6-4a50-8933-a2049671131d","00bd0d7f-e415-43c4-b3b3-ac6160726609","e73a06fe-2802-4d98-9478-ec42024fb354",3,"WEEKS",14217
"e2644e01-15f0-4bba-ace9-421317da0903","00bd0d7f-e415-43c4-b3b3-ac6160726609","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"MONTHS",14218
"ecfdb3d2-d30a-45e2-8990-b1c19d1c3c74","00bd0d7f-e415-43c4-b3b3-ac6160726609","206cc791-de8a-453f-aa8c-fdd86e7e3246",3,"WEEKS",14219
"15bac343-0ccd-41a5-a214-46e3a746d563","2540294b-5531-475a-9c9c-6fc3102ed2d2","e73a06fe-2802-4d98-9478-ec42024fb354",2,"MONTHS",14226
"66e5e44f-a458-4d3b-a8c3-8e6d9fd3c14d","2540294b-5531-475a-9c9c-6fc3102ed2d2","dab03dec-bb77-4b3d-9e2c-49362b0442b2",7,"MONTHS",14227
"93934c37-9bdf-49df-b28d-f42caf1dd8f8","2540294b-5531-475a-9c9c-6fc3102ed2d2","206cc791-de8a-453f-aa8c-fdd86e7e3246",7,"MONTHS",14228
"2605a88d-f054-42d1-8fa6-b26dafe2f6ed","305cc199-9cd3-45ee-9de5-f66d49899d02","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",14229
"758a4d75-1015-4023-8283-3bbaf6041018","305cc199-9cd3-45ee-9de5-f66d49899d02","dab03dec-bb77-4b3d-9e2c-49362b0442b2",6,"MONTHS",14230
"cb68bae0-60c7-44f9-a62a-cefb2ff7fdc4","305cc199-9cd3-45ee-9de5-f66d49899d02","206cc791-de8a-453f-aa8c-fdd86e7e3246",3,"MONTHS",14231
"4cf19822-4d98-4e12-bc52-43afb61d4e5d","f01d08f8-c547-4a31-81a5-4f31365a809e","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14260
"7dcb8417-13d1-4987-a153-358801ef562e","f01d08f8-c547-4a31-81a5-4f31365a809e","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"WEEKS",14261
"d4b611c0-0116-4361-8fe7-5aa136189f9c","f01d08f8-c547-4a31-81a5-4f31365a809e","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14262
"3cae1d98-cadf-4b59-b4bd-3dd3f6334e11","aeb0c400-a659-43ae-a6c5-42f8f306aa8b","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14266
"4bdb531a-7a95-40d4-af84-a3962171fd5e","aeb0c400-a659-43ae-a6c5-42f8f306aa8b","dab03dec-bb77-4b3d-9e2c-49362b0442b2",2,"WEEKS",14267
"d65e661f-385b-4cc3-8042-5b49a0b4dc65","aeb0c400-a659-43ae-a6c5-42f8f306aa8b","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14268
"3a0b9fea-c1a0-4123-bf29-24150e6b8a32","4d0d5d5a-7062-4db8-896b-369b1b6ac95b","206cc791-de8a-453f-aa8c-fdd86e7e3246",2,"MONTHS",14272
"83774001-87e9-4185-b7a2-65d5aef2b540","4d0d5d5a-7062-4db8-896b-369b1b6ac95b","dab03dec-bb77-4b3d-9e2c-49362b0442b2",3,"MONTHS",14273
"a4a615b9-ba1f-4ca8-bc74-5bd6314b3be3","4d0d5d5a-7062-4db8-896b-369b1b6ac95b","e73a06fe-2802-4d98-9478-ec42024fb354",2,"WEEKS",14274
"69c60150-cd03-4fc0-83b1-61eb90f57732","6dab9ba4-86dc-48af-91a7-327702d44554","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14394
"96f9d767-239f-4e35-b188-7a1525a3fc5e","6dab9ba4-86dc-48af-91a7-327702d44554","dab03dec-bb77-4b3d-9e2c-49362b0442b2",3,"WEEKS",14395
"f39dc066-dd82-415e-934c-967fdb49a262","6dab9ba4-86dc-48af-91a7-327702d44554","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14396
"0c5853ec-373f-4a54-864a-0f81a07cf1d5","d7b13267-f843-4960-833b-cfd37f21550d","dab03dec-bb77-4b3d-9e2c-49362b0442b2",6,"WEEKS",14434
"89de1586-923d-44e6-ab78-01136fd70ea8","d7b13267-f843-4960-833b-cfd37f21550d","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14435
"e28a3c09-ac20-42bf-b310-03e5fed4b43d","d7b13267-f843-4960-833b-cfd37f21550d","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14436
"2bea9615-0663-4570-b159-cb7b0c858308","ec0425ba-35cd-422d-9651-4d48d55f059f","e73a06fe-2802-4d98-9478-ec42024fb354",3,"WEEKS",14494
"6c6769d5-6ff4-4e50-acaf-390d8e68d8da","ec0425ba-35cd-422d-9651-4d48d55f059f","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14495
"f4007180-856d-4a20-81e7-02e98de1c46a","ec0425ba-35cd-422d-9651-4d48d55f059f","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"MONTHS",14496
"1762a665-5ff8-491d-8e2b-119cc9ceb28e","7d349a2e-c137-445e-8b89-a87282f0c583","dab03dec-bb77-4b3d-9e2c-49362b0442b2",7,"WEEKS",14617
"77a66251-43fd-4c4a-8adb-f4e4a71e8551","7d349a2e-c137-445e-8b89-a87282f0c583","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14618
"df037c46-f345-40cc-80f5-c9e01b516858","7d349a2e-c137-445e-8b89-a87282f0c583","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14619
"2bbbe1db-0b63-4e9d-942b-d6b943f41a33","1a49c72e-e56e-41fb-aec2-b276088cbb58","dab03dec-bb77-4b3d-9e2c-49362b0442b2",1,"WEEKS",14674
"41d9c460-cf64-4f79-baa0-639b7033397b","1a49c72e-e56e-41fb-aec2-b276088cbb58","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14675
"e217cfb9-f33b-400c-b4b5-7b7daa3e53de","1a49c72e-e56e-41fb-aec2-b276088cbb58","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14676
"0126dff2-321f-4e95-a889-1e8308f26457","08bfce93-320f-4df9-8334-636a7ce37f31","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14694
"0cc47d43-3b88-433f-af81-f0c2d57904d6","08bfce93-320f-4df9-8334-636a7ce37f31","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",14695
"1d837247-a518-4b39-91e0-f3e073494c92","08bfce93-320f-4df9-8334-636a7ce37f31","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14696
"2d1ca19d-4563-412d-8fc5-1d2c6f7eb84e","cbb851b5-dd41-459b-bb14-f5d42c6d86a1","dab03dec-bb77-4b3d-9e2c-49362b0442b2",4,"WEEKS",14697
"82d0e4ac-5123-450a-81c8-0783317f49eb","cbb851b5-dd41-459b-bb14-f5d42c6d86a1","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14698
"acd3d784-5881-4e91-95d1-15fd1ce79c9f","cbb851b5-dd41-459b-bb14-f5d42c6d86a1","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14699
"558536e0-7f44-417c-a724-1a8b3f529ceb","641926d8-4ea2-4e03-9cee-78a714c71c4d","206cc791-de8a-453f-aa8c-fdd86e7e3246",,"WEEKS",14712
"76090537-acf8-45f2-8f4e-c1a998020ec8","641926d8-4ea2-4e03-9cee-78a714c71c4d","e73a06fe-2802-4d98-9478-ec42024fb354",3,"WEEKS",14713
"c1431c5d-2e3f-43ea-bcf9-3c09e4b11b4e","641926d8-4ea2-4e03-9cee-78a714c71c4d","dab03dec-bb77-4b3d-9e2c-49362b0442b2",,"WEEKS",14714
"0b709030-4832-4b15-902a-11d5623ab2ee","36ed19fd-e8be-4d1b-b81f-bc07a7e5a415","e73a06fe-2802-4d98-9478-ec42024fb354",,"WEEKS",14874
"1c066b4d-e62f-43e8-a03f-fc9eff7ac955","36ed19fd-e8be-4d1b-b81f-bc07a7e5a415","dab03dec-bb77-4b3d-9e2c-49362b0442b2",1,"MONTHS",14875
"53cd6808-7c46-4d48-b980-a86a09fb1fb8","36ed19fd-e8be-4d1b-b81f-bc07a7e5a415","206cc791-de8a-453f-aa8c-fdd86e7e3246",12,"MONTHS",14876
"19a18f41-0b07-4f74-92ea-6806fb3894e0","3348ee2d-0a48-4240-8159-832abb4c66f8","dab03dec-bb77-4b3d-9e2c-49362b0442b2",5,"WEEKS",14943
"764260d5-4c80-4233-8cba-986e824379e6","3348ee2d-0a48-4240-8159-832abb4c66f8","206cc791-de8a-453f-aa8c-fdd86e7e3246",10,"WEEKS",14944
"9ff8370a-dd19-48d4-b655-a3d6fc2dd920","3348ee2d-0a48-4240-8159-832abb4c66f8","e73a06fe-2802-4d98-9478-ec42024fb354",1,"WEEKS",14945
"7d3d8620-64c9-4c56-92ff-d7f0f7e6d80c","0d6b4574-5ecf-4996-be4c-4f1152e0a4da","e73a06fe-2802-4d98-9478-ec42024fb354",4,"WEEKS",14994
