"ID","PLAN_UUID","VERSION_UUID","ACTIVITY_UUID","GROUP_CONTRIBUTION_UUID","CONFIG_ID"
"45fdc910-501f-4f57-bc54-7e142ddc6978","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","3bb25131-e1b1-4582-bfbe-ad83bdcd187e","297dd174-f82d-43c7-8961-73388b3423e0",79948
"eaf60176-5cdc-4061-95f9-b99f9ff4d56e","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","3bb25131-e1b1-4582-bfbe-ad83bdcd187e","297dd174-f82d-43c7-8961-73388b3423e0",79951
"708b8a3f-7f0d-48de-88de-01c4d867d49c","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","3bb25131-e1b1-4582-bfbe-ad83bdcd187e","297dd174-f82d-43c7-8961-73388b3423e0",79950
"606f31ed-0794-401f-8240-3a6eb3040f90","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a34276ff-2f1c-4fbb-8861-fcaaa6715f20","3674e31a-198c-4776-b250-6cf9037d87d1",99951
"09d98a26-7b92-45c2-9d1c-e0f3b6153ac5","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a34276ff-2f1c-4fbb-8861-fcaaa6715f20","3674e31a-198c-4776-b250-6cf9037d87d1",99950
"a4d994ee-70e1-4941-9f52-49f88804736e","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","99dac69a-e98a-46ed-b9ac-b2e624396456",99953
"a7175967-ac33-49bf-a4d0-7b37942b8d0a","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","99dac69a-e98a-46ed-b9ac-b2e624396456",99952
"7e2f072a-b496-47d9-b57a-a228a982373b","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","99dac69a-e98a-46ed-b9ac-b2e624396456",99949
"d941038a-4b18-4456-a8d1-182e460d35f3","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","99dac69a-e98a-46ed-b9ac-b2e624396456",99948
"22d46546-4aff-4c6d-a7b0-f654ab60c681","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","99dac69a-e98a-46ed-b9ac-b2e624396456",99951
"c2ff0292-1570-42a5-9816-8cb55e252852","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","99dac69a-e98a-46ed-b9ac-b2e624396456",99950
"89f2dc19-f56d-465a-b3cc-01d3e5507d12","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","7d1a327e-a322-41c9-8643-8564ef06fd73",99953
"8f92d163-f9c0-4c20-89a7-95cdd650f96b","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","7d1a327e-a322-41c9-8643-8564ef06fd73",99952
"1fa174e9-1073-496e-8314-d9b985913d79","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","7d1a327e-a322-41c9-8643-8564ef06fd73",99949
"707c7e83-72f6-4761-bed5-dae1e0cdcc96","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","7d1a327e-a322-41c9-8643-8564ef06fd73",99948
"b2441500-62ac-4287-8dbd-c28cb1172fd0","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","7d1a327e-a322-41c9-8643-8564ef06fd73",99951
"6d3dfa5f-3042-4302-9cae-e1cbeb4dd49c","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","7d1a327e-a322-41c9-8643-8564ef06fd73",99950
"b6d42042-d801-4ac2-8479-3b9595351695","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","2a4aa495-1172-40da-84af-8493c3cede3e",99953
"144d21ea-a14f-4c65-91cd-4f6a613c87aa","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","2a4aa495-1172-40da-84af-8493c3cede3e",99952
"e4296817-fb00-4947-95d9-4d4ca2487f09","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","2a4aa495-1172-40da-84af-8493c3cede3e",99949
"32dd431a-41fa-4d93-bf07-492bd91060ab","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","2a4aa495-1172-40da-84af-8493c3cede3e",99948
"1ff93704-1c0a-4aae-b7a7-5a4f3cb55f5e","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","2a4aa495-1172-40da-84af-8493c3cede3e",99951
"4759de0e-5aba-4bd8-b948-c0dc86337c30","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","2a4aa495-1172-40da-84af-8493c3cede3e",99950
"f89a123c-6f03-40ac-8b59-8c631f228c44","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","827a018d-9368-4f72-8804-16642d96a13e",99953
"95c12c2b-1d39-4190-9a5a-d8c413526115","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","827a018d-9368-4f72-8804-16642d96a13e",99952
"06e8b1f7-3e77-4f84-bc6c-6fb7dbf0cfa5","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","827a018d-9368-4f72-8804-16642d96a13e",99949
"169665aa-d0f9-4dbf-9f8e-7401166674a3","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","827a018d-9368-4f72-8804-16642d96a13e",99948
"b21e6453-fa38-4138-abbb-d3145f48cdcb","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","a389a8ef-372a-479f-ada6-ffcbb7a24cf8","827a018d-9368-4f72-8804-16642d96a13e",99951
"3b568c71-c1c1-4a8e-a1e0-3462ee2ad0eb","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","60cd1cc5-82f6-4b4d-af80-fcd5de815c12","58f2f897-6318-4426-b831-887a020ed401",79948
"b3801fea-6183-43a0-981a-38bb8a298c88","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","60cd1cc5-82f6-4b4d-af80-fcd5de815c12","58f2f897-6318-4426-b831-887a020ed401",79951
"1d540a4f-4220-4c17-aa52-15d3dae51755","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","60cd1cc5-82f6-4b4d-af80-fcd5de815c12","58f2f897-6318-4426-b831-887a020ed401",79950
"65268a3e-406e-421f-bb23-51a3e2dfae42","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","60cd1cc5-82f6-4b4d-af80-fcd5de815c12","9f65abd4-d106-4a6f-9113-f01b857fe32d",79949
"32bd9954-73f5-4cf8-b71e-b85b91d6cbb1","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","60cd1cc5-82f6-4b4d-af80-fcd5de815c12","9f65abd4-d106-4a6f-9113-f01b857fe32d",79948
"16eaae85-195c-49ae-9233-0ab91b611c45","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","60cd1cc5-82f6-4b4d-af80-fcd5de815c12","9f65abd4-d106-4a6f-9113-f01b857fe32d",79951
"a7e8ac2c-4abe-464b-afd5-50484ab526e3","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","60cd1cc5-82f6-4b4d-af80-fcd5de815c12","9f65abd4-d106-4a6f-9113-f01b857fe32d",79950
"e69f3b8f-ed85-405c-b107-ed6671dc878e","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","01fd67ad-88e7-4f03-83fd-2802995965b0","6bf14bb1-a902-4e9b-99d0-d288c4abb949",79950
"a2b64509-1456-4b1a-aef8-3b6665a6b65d","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","9800a8f6-d43e-4fdc-bc58-cc657cc3ccf6","97bd1ee8-58fa-4241-8f06-039b11cb2879",79949
"4f233106-fae1-4195-b29b-e7002201df59","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","9800a8f6-d43e-4fdc-bc58-cc657cc3ccf6","97bd1ee8-58fa-4241-8f06-039b11cb2879",79948
"241267e7-169d-425f-9cf4-d97c52528e2b","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","9800a8f6-d43e-4fdc-bc58-cc657cc3ccf6","97bd1ee8-58fa-4241-8f06-039b11cb2879",79951
"32d39d8c-5e99-4b20-aab2-cccebe35ad55","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","9800a8f6-d43e-4fdc-bc58-cc657cc3ccf6","97bd1ee8-58fa-4241-8f06-039b11cb2879",79950
"fb5e5edb-2f5e-47c0-ae4d-e025dacd5d05","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f699718-3488-45ce-918d-36cb8a625d1b","c4610c40-bb5c-4fcc-a31b-11d063bdac18",99952
"35972426-603a-45cd-90bd-d6cd9aa2398b","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f699718-3488-45ce-918d-36cb8a625d1b","c4610c40-bb5c-4fcc-a31b-11d063bdac18",99949
"678424fe-1fbf-4d6e-be9f-078259e75ee4","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f699718-3488-45ce-918d-36cb8a625d1b","c4610c40-bb5c-4fcc-a31b-11d063bdac18",99948
"690ee3f8-33fd-4784-92cd-39d58d3a47a4","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f699718-3488-45ce-918d-36cb8a625d1b","c4610c40-bb5c-4fcc-a31b-11d063bdac18",99951
"43136ec1-5bb9-4cfb-9600-53d7642849e5","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f699718-3488-45ce-918d-36cb8a625d1b","c4610c40-bb5c-4fcc-a31b-11d063bdac18",99950
"9aefd251-093f-4be0-bc5d-088397867e8c","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f800d86-56a7-4e65-a681-05dde5a23d0e","837516a5-250f-4720-90f7-be0fc97575e3",99953
"b428cbcb-fab1-4fc2-b0fa-f6a48867f20a","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f800d86-56a7-4e65-a681-05dde5a23d0e","837516a5-250f-4720-90f7-be0fc97575e3",99952
"7614233d-4346-452d-8788-79a5f77a03f7","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f800d86-56a7-4e65-a681-05dde5a23d0e","837516a5-250f-4720-90f7-be0fc97575e3",99949
"6f0b8de5-a77f-458b-b93c-4738d8451fd7","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f800d86-56a7-4e65-a681-05dde5a23d0e","837516a5-250f-4720-90f7-be0fc97575e3",99948
"453eac1d-1fb1-4624-9560-e7cc5e573be8","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f800d86-56a7-4e65-a681-05dde5a23d0e","837516a5-250f-4720-90f7-be0fc97575e3",99951
"7e344636-fe02-4622-95b2-48040f19568f","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f800d86-56a7-4e65-a681-05dde5a23d0e","837516a5-250f-4720-90f7-be0fc97575e3",99950
"8199855b-cf54-41d5-b3bf-b4998908f12c","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","a43b878c-4520-4d37-8b1f-858e5868f1aa",99953
"ea058cf1-fd5a-437a-829f-e1d4192e41ff","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","a43b878c-4520-4d37-8b1f-858e5868f1aa",99952
"3ab96c42-2aa9-4513-95a7-eff35d9f4bfd","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","a43b878c-4520-4d37-8b1f-858e5868f1aa",99949
"5b90f668-7bad-4c39-b593-336c32d91db5","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","a43b878c-4520-4d37-8b1f-858e5868f1aa",99948
"58561949-d1a4-4887-bcb7-02a493558c7a","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","a43b878c-4520-4d37-8b1f-858e5868f1aa",99951
"53f08dc8-9b06-4d6f-a1ec-0257cb7b55ca","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","a43b878c-4520-4d37-8b1f-858e5868f1aa",99950
"4e8bd89a-578a-4d58-82ce-955aecbce00d","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","23428e81-8e05-4121-9307-680e28fcc0fe",99953
"59e1054d-2b79-4b47-90e2-48c91d60f62b","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","23428e81-8e05-4121-9307-680e28fcc0fe",99952
"2cae75c4-50e8-4b5d-ba66-56f2009615dc","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","23428e81-8e05-4121-9307-680e28fcc0fe",99949
"fb8357a5-d1fe-4b44-8e2a-6d12d032363b","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","23428e81-8e05-4121-9307-680e28fcc0fe",99948
"62e28d4d-f446-4e89-ae0b-a5979e4c80e7","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","23428e81-8e05-4121-9307-680e28fcc0fe",99951
"06c6a44c-7d3e-4ed6-b1b9-47ee5b8be3b8","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","23428e81-8e05-4121-9307-680e28fcc0fe",99950
"0b95e372-9ff4-4d0c-9be9-c0b8f3ee0388","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","366d33a2-cf6b-41ad-b632-bdc00cdb034b",99953
"3c40262c-f6b1-4eb7-84ba-648d32ed8908","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f86316e-6701-4fc6-9464-a330b527e717","366d33a2-cf6b-41ad-b632-bdc00cdb034b",99952
"c2767184-0619-40a7-a352-47ff870827bf","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","03428b22-1467-4e6a-a6ae-445a4c56d59d","eb675540-e726-4f5c-89b8-95f0f3d59062",79950
"5d517efd-cd16-4212-b2b6-51dd73ba8927","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","73026cfb-b575-4dec-91e7-9397eab9587f","0153c385-49d2-4675-b9aa-ee935d63acc9",79949
"b792f598-bf09-4828-9a99-05e94ab83f1c","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","73026cfb-b575-4dec-91e7-9397eab9587f","0153c385-49d2-4675-b9aa-ee935d63acc9",79948
"f19a7c1f-2843-477b-bc5e-cdb1b79bb19a","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","73026cfb-b575-4dec-91e7-9397eab9587f","0153c385-49d2-4675-b9aa-ee935d63acc9",79951
"5f22cfd7-6661-4a74-b34d-06cee580036b","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","73026cfb-b575-4dec-91e7-9397eab9587f","0153c385-49d2-4675-b9aa-ee935d63acc9",79950
"dcb93e31-10cd-485e-9435-bdc92ed46c5c","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","d3804af0-4c91-411a-bfdc-a33fbca1c623","7616899b-0ecc-4428-a184-331ce91445ce",79949
"28430127-72ba-4440-9869-7567b68dad8c","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","d3804af0-4c91-411a-bfdc-a33fbca1c623","7616899b-0ecc-4428-a184-331ce91445ce",79948
"105ab555-6bf8-4af4-bf53-6a526720fb5a","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","d3804af0-4c91-411a-bfdc-a33fbca1c623","7616899b-0ecc-4428-a184-331ce91445ce",79951
"9547f879-0abe-4046-a470-d99df1a1da48","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","d3804af0-4c91-411a-bfdc-a33fbca1c623","7616899b-0ecc-4428-a184-331ce91445ce",79950
"8e74f3ad-925b-42ec-aaeb-a597eb21a6b7","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","9625c058-e621-467d-8d47-4590c4473d3a","5653caa5-47d1-4f37-bc1c-87bd7437732c",79949
"9fd90e22-c090-4f38-a6bf-058494562f21","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","9625c058-e621-467d-8d47-4590c4473d3a","5653caa5-47d1-4f37-bc1c-87bd7437732c",79948
"f5a4a2b9-995b-4c1b-b55b-7b63a2d01f71","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","9625c058-e621-467d-8d47-4590c4473d3a","5653caa5-47d1-4f37-bc1c-87bd7437732c",79951
"10718dea-7c23-4eeb-b439-5c6ad90f0e9e","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","9625c058-e621-467d-8d47-4590c4473d3a","5653caa5-47d1-4f37-bc1c-87bd7437732c",79950
"9a235504-137f-4627-9b86-cc79d3d94671","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","0dfb8123-d722-45ef-bced-bfb39c269104","bcc540b9-2ecd-45bb-94ec-605ddbc3701b",79949
"f12ee49b-9cf6-4030-bd2f-694dcfc9d01e","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","0dfb8123-d722-45ef-bced-bfb39c269104","bcc540b9-2ecd-45bb-94ec-605ddbc3701b",79948
"956495d5-1dee-4207-91ef-a4c282a305dd","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","0dfb8123-d722-45ef-bced-bfb39c269104","bcc540b9-2ecd-45bb-94ec-605ddbc3701b",79951
"279e275e-1c98-4648-adcc-31b844e28143","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","0dfb8123-d722-45ef-bced-bfb39c269104","bcc540b9-2ecd-45bb-94ec-605ddbc3701b",79950
"dfc48da9-cb95-46d0-89f5-36c2b786d726","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","65d1e7c2-4030-4288-bb07-8f80b3425056","b7ccf4f2-f90f-4ec3-bfa5-4b1c75b9d570",79949
"7384b911-c2b6-4073-b7eb-debefb827889","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","65d1e7c2-4030-4288-bb07-8f80b3425056","b7ccf4f2-f90f-4ec3-bfa5-4b1c75b9d570",79948
"e15352f5-a286-4eba-b317-2ebd46769b5d","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","65d1e7c2-4030-4288-bb07-8f80b3425056","b7ccf4f2-f90f-4ec3-bfa5-4b1c75b9d570",79951
"7c13dd8f-89b4-4ebc-8399-966fd53b81c6","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","65d1e7c2-4030-4288-bb07-8f80b3425056","b7ccf4f2-f90f-4ec3-bfa5-4b1c75b9d570",79950
"2aaac17c-c3df-4246-8cd5-502a9ce54866","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f2defda-6106-4ff1-a0d3-9b93082b307e","263afc3f-2d55-4d1a-aa74-5a1df632a3b5",79949
"809d108b-5413-4b17-b4a3-2497f0730f7f","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f2defda-6106-4ff1-a0d3-9b93082b307e","263afc3f-2d55-4d1a-aa74-5a1df632a3b5",79948
"0e2efa27-83ca-409a-94db-bb38d11ef614","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f2defda-6106-4ff1-a0d3-9b93082b307e","263afc3f-2d55-4d1a-aa74-5a1df632a3b5",79951
"1dc3ce0b-0b33-409e-a7ec-bcb9cb631b9c","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","8f2defda-6106-4ff1-a0d3-9b93082b307e","263afc3f-2d55-4d1a-aa74-5a1df632a3b5",79950
"831d93dd-1ca7-4462-9c8e-fcffa8cfd04a","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","c17a7f2f-a8cb-4e69-b0e7-b85276643415","dbc869e2-3c74-4ad2-87d6-4ecf0afd6cd9",79949
"aa614e2d-3845-43a8-a425-4cb288205c16","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","c17a7f2f-a8cb-4e69-b0e7-b85276643415","dbc869e2-3c74-4ad2-87d6-4ecf0afd6cd9",79948
"2131353f-2117-4e67-8eaa-be8a7fc6836e","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","c17a7f2f-a8cb-4e69-b0e7-b85276643415","dbc869e2-3c74-4ad2-87d6-4ecf0afd6cd9",79951
"243081fe-7bcf-4b3a-ae91-94c79d4e1b21","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","c17a7f2f-a8cb-4e69-b0e7-b85276643415","dbc869e2-3c74-4ad2-87d6-4ecf0afd6cd9",79950
"a170b4f7-fb5c-4cb3-b836-397b6bb8374e","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","878cd1ec-769f-4b2b-ba37-06eb1cb4ca88","97077ef1-3cac-4ec2-99e9-e0a1ba487f8c",79949
"36b94f97-96cf-4f96-8808-fea55bb44ee0","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","878cd1ec-769f-4b2b-ba37-06eb1cb4ca88","97077ef1-3cac-4ec2-99e9-e0a1ba487f8c",79948
"cfae521d-39f6-4c28-822a-111b6c240bb1","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","878cd1ec-769f-4b2b-ba37-06eb1cb4ca88","97077ef1-3cac-4ec2-99e9-e0a1ba487f8c",79951
"b783a8c1-bcee-48d4-b507-59ccfb98c9cc","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","878cd1ec-769f-4b2b-ba37-06eb1cb4ca88","97077ef1-3cac-4ec2-99e9-e0a1ba487f8c",79950
"ac38ebc1-2706-4a3e-a327-9293690033a1","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","b551bb03-86fe-4bf4-be44-d68f32588c0a","c17a81cb-f30f-4e97-af37-aa3531bc6bfb",99952
"2ba9fbd7-2666-432b-b79b-53aa1d4f2344","8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","b551bb03-86fe-4bf4-be44-d68f32588c0a","c17a81cb-f30f-4e97-af37-aa3531bc6bfb",99949
